,Gender,Age,Debt,EducationLevel,Ethnicity,YearsEmployed,PriorDefault,Employed,CreditScore,DriversLicense,Income,Approved,Married_u,Married_y,BankCustomer_gg,BankCustomer_p,Citizen_p,Citizen_s
699,1.0,29.92,1.835,0.45255474452554745,0.6304347826086957,4.335,1,0,0,0,200,1,1,0,0,0,0,0
700,0.0,38.25,6.0,0.27450980392156865,0.4221105527638191,1.0,1,0,0,1,0,1,1,0,0,0,0,0
701,1.0,48.08,6.04,0.27450980392156865,0.4221105527638191,0.04,0,0,0,0,2690,1,1,0,0,0,0,0
702,0.0,45.83,10.5,0.6538461538461539,0.4221105527638191,5.0,1,1,7,1,0,1,1,0,0,0,0,0
703,1.0,36.67,4.415,0.27450980392156865,0.4221105527638191,0.25,1,1,10,1,0,1,0,1,0,1,0,0
704,1.0,28.25,0.875,0.42105263157894735,0.4221105527638191,0.96,1,1,3,1,0,1,1,0,0,0,0,0
705,0.0,23.25,5.875,0.6538461538461539,0.4221105527638191,3.17,1,1,10,0,245,1,1,0,0,0,0,0
706,1.0,21.83,0.25,0.23333333333333334,0.6304347826086957,0.665,1,0,0,1,0,1,1,0,0,0,0,0
707,0.0,19.17,8.585,0.7073170731707317,0.6304347826086957,0.75,1,1,7,0,0,1,1,0,0,0,0,0
708,1.0,25.0,11.25,0.45255474452554745,0.4221105527638191,2.5,1,1,17,0,1208,1,1,0,0,0,0,0
709,1.0,23.25,1.0,0.45255474452554745,0.4221105527638191,0.835,1,0,0,0,0,1,1,0,0,0,0,1
710,0.0,47.75,8.0,0.45255474452554745,0.4221105527638191,7.875,1,1,6,1,1260,1,1,0,0,0,0,0
711,0.0,27.42,14.5,0.8421052631578947,0.6304347826086957,3.085,1,1,1,0,11,1,1,0,0,0,0,0
712,0.0,41.17,6.5,0.6538461538461539,0.4221105527638191,0.5,1,1,3,1,0,1,1,0,0,0,0,0
713,0.0,15.83,0.585,0.45255474452554745,0.6304347826086957,1.5,1,1,2,0,0,1,1,0,0,0,0,0
714,0.0,47.0,13.0,0.23728813559322035,0.423728813559322,5.165,1,1,9,1,0,1,1,0,0,0,0,0
715,1.0,56.58,18.5,0.23333333333333334,0.423728813559322,15.0,1,1,17,1,0,1,1,0,0,0,0,0
716,1.0,57.42,8.5,0.56,0.6304347826086957,7.0,1,1,3,0,0,1,1,0,0,0,0,0
717,1.0,42.08,1.04,0.5079365079365079,0.4221105527638191,5.0,1,1,6,1,10000,1,1,0,0,0,0,0
718,1.0,29.25,14.79,0.35185185185185186,0.4221105527638191,5.04,1,1,5,1,0,1,1,0,0,0,0,0
719,1.0,42.0,9.79,0.8421052631578947,0.6304347826086957,7.96,1,1,8,0,0,1,1,0,0,0,0,0
720,1.0,49.5,7.585,0.23728813559322035,0.423728813559322,7.585,1,1,15,1,5000,1,1,0,0,0,0,0
721,0.0,36.75,5.125,0.56,0.4221105527638191,5.0,1,0,0,1,4000,1,1,0,0,0,0,0
722,0.0,22.58,10.75,0.6538461538461539,0.4221105527638191,0.415,1,1,5,1,560,1,1,0,0,0,0,0
723,1.0,27.83,1.5,0.5079365079365079,0.4221105527638191,2.0,1,1,11,1,35,1,1,0,0,0,0,0
724,1.0,27.25,1.585,0.7073170731707317,0.6304347826086957,1.835,1,1,12,1,713,1,1,0,0,0,0,0
725,0.0,23.0,11.75,0.8421052631578947,0.6304347826086957,0.5,1,1,2,1,551,1,1,0,0,0,0,0
726,1.0,27.75,0.585,0.7073170731707317,0.4221105527638191,0.25,1,1,2,0,500,1,0,1,0,1,0,0
727,1.0,54.58,9.415,0.1320754716981132,0.14035087719298245,14.415,1,1,11,1,300,1,1,0,0,0,0,0
728,1.0,34.17,9.17,0.45255474452554745,0.4221105527638191,4.5,1,1,12,1,221,1,1,0,0,0,0,0
729,1.0,28.92,15.0,0.45255474452554745,0.6304347826086957,5.335,1,1,11,0,2283,1,1,0,0,0,0,0
730,1.0,29.67,1.415,0.5079365079365079,0.6304347826086957,0.75,1,1,1,0,100,1,1,0,0,0,0,0
731,1.0,39.58,13.915,0.5079365079365079,0.4221105527638191,8.625,1,1,6,1,0,1,1,0,0,0,0,0
732,1.0,56.42,28.0,0.45255474452554745,0.4221105527638191,28.5,1,1,40,0,15,1,0,1,0,1,0,0
733,1.0,54.33,6.75,0.45255474452554745,0.6304347826086957,2.625,1,1,11,1,284,1,1,0,0,0,0,0
734,0.0,41.0,2.04,0.6538461538461539,0.6304347826086957,0.125,1,1,23,1,1236,1,0,1,0,1,0,0
735,1.0,31.92,4.46,0.7073170731707317,0.6304347826086957,6.04,1,1,3,0,300,1,1,0,0,0,0,0
736,1.0,41.5,1.54,0.23728813559322035,0.423728813559322,3.5,0,0,0,0,0,1,1,0,0,0,0,0
737,1.0,23.92,0.665,0.45255474452554745,0.4221105527638191,0.165,0,0,0,0,0,1,1,0,0,0,0,0
738,0.0,25.75,0.5,0.45255474452554745,0.6304347826086957,0.875,1,0,0,1,0,1,1,0,0,0,0,0
739,1.0,26.0,1.0,0.6538461538461539,0.4221105527638191,1.75,1,0,0,1,0,1,1,0,0,0,0,0
740,1.0,37.42,2.04,0.5079365079365079,0.4221105527638191,0.04,1,0,0,1,5800,1,1,0,0,0,0,0
741,1.0,34.92,2.5,0.5079365079365079,0.4221105527638191,0.0,1,0,0,1,200,1,1,0,0,0,0,0
742,1.0,34.25,3.0,0.7073170731707317,0.6304347826086957,7.415,1,0,0,1,0,1,1,0,0,0,0,0
743,1.0,23.33,11.625,0.5079365079365079,0.4221105527638191,0.835,1,0,0,1,300,1,0,1,0,1,0,0
744,1.0,23.17,0.0,0.7073170731707317,0.4221105527638191,0.085,1,0,0,0,0,1,1,0,0,0,0,0
745,1.0,44.33,0.5,0.23728813559322035,0.6304347826086957,5.0,1,0,0,1,0,1,1,0,0,0,0,0
746,1.0,35.17,4.5,0.8421052631578947,0.6304347826086957,5.75,0,0,0,1,0,1,1,0,0,0,0,1
747,1.0,43.25,3.0,0.6538461538461539,0.6304347826086957,6.0,1,1,11,0,0,1,1,0,0,0,0,0
748,1.0,56.75,12.25,0.42105263157894735,0.4221105527638191,1.25,1,1,4,1,0,1,1,0,0,0,0,0
749,1.0,31.67,16.165,0.23333333333333334,0.4221105527638191,3.0,1,1,9,0,730,1,1,0,0,0,0,0
750,0.0,23.42,0.79,0.6538461538461539,0.4221105527638191,1.5,1,1,2,1,400,1,0,1,0,1,0,0
751,0.0,20.42,0.835,0.6538461538461539,0.4221105527638191,1.585,1,1,1,0,0,1,1,0,0,0,0,0
752,1.0,26.67,4.25,0.7073170731707317,0.4221105527638191,4.29,1,1,1,1,0,1,1,0,0,0,0,0
753,1.0,34.17,1.54,0.7073170731707317,0.4221105527638191,1.54,1,1,1,1,50000,1,1,0,0,0,0,0
754,0.0,36.0,1.0,0.45255474452554745,0.4221105527638191,2.0,1,1,11,0,456,1,1,0,0,0,0,0
755,1.0,25.5,0.375,0.42105263157894735,0.4221105527638191,0.25,1,1,3,0,15108,1,1,0,0,0,0,0
756,1.0,19.42,6.5,0.5079365079365079,0.6304347826086957,1.46,1,1,7,0,2954,1,1,0,0,0,0,0
757,1.0,35.17,25.125,0.8421052631578947,0.6304347826086957,1.625,1,1,1,1,500,1,1,0,0,0,0,0
758,1.0,32.33,7.5,0.56,0.423728813559322,1.585,1,0,0,1,0,0,1,0,0,0,0,1
759,1.0,34.83,4.0,0.23333333333333334,0.423728813559322,12.5,1,0,0,1,0,0,1,0,0,0,0,0
760,0.0,38.58,5.0,0.7073170731707317,0.4221105527638191,13.5,1,0,0,1,0,0,1,0,0,0,0,0
761,1.0,44.25,0.5,0.42105263157894735,0.4221105527638191,10.75,1,0,0,0,0,0,1,0,0,0,0,1
762,1.0,44.83,7.0,0.45255474452554745,0.4221105527638191,1.625,0,0,0,0,2,0,0,1,0,1,0,0
763,1.0,20.67,5.29,0.6538461538461539,0.4221105527638191,0.375,1,1,1,0,0,0,1,0,0,0,0,0
764,1.0,34.08,6.5,0.35185185185185186,0.4221105527638191,0.125,1,0,0,1,0,0,1,0,0,0,0,0
765,0.0,19.17,0.585,0.35185185185185186,0.4221105527638191,0.585,1,0,0,1,0,0,0,1,0,1,0,0
766,1.0,21.67,1.165,0.27450980392156865,0.4221105527638191,2.5,1,1,1,0,20,0,0,1,0,1,0,0
767,1.0,21.5,9.75,0.45255474452554745,0.4221105527638191,0.25,1,0,0,0,0,0,1,0,0,0,0,0
768,1.0,49.58,19.0,0.1320754716981132,0.14035087719298245,0.0,1,1,1,0,0,0,1,0,0,0,0,0
769,0.0,27.67,1.5,0.42105263157894735,0.4221105527638191,2.0,1,0,0,0,0,0,1,0,0,0,0,1
770,1.0,39.83,0.5,0.42105263157894735,0.4221105527638191,0.25,1,0,0,0,0,0,1,0,0,0,0,1
771,0.0,,3.5,0.23333333333333334,0.4221105527638191,3.0,1,0,0,1,0,0,1,0,0,0,0,0
772,1.0,27.25,0.625,0.35185185185185186,0.4221105527638191,0.455,1,0,0,1,0,0,1,0,0,0,0,0
773,1.0,37.17,4.0,0.45255474452554745,0.423728813559322,5.0,1,0,0,1,0,0,1,0,0,0,0,1
774,1.0,,0.375,0.23333333333333334,0.4221105527638191,0.875,1,0,0,1,0,0,1,0,0,0,0,1
775,1.0,25.67,2.21,0.35185185185185186,0.4221105527638191,4.0,1,0,0,0,0,0,0,1,0,1,0,0
776,1.0,34.0,4.5,0.35185185185185186,0.4221105527638191,1.0,1,0,0,1,0,0,1,0,0,0,0,0
777,0.0,49.0,1.5,0.3,0.375,0.0,1,0,0,1,27,0,1,0,0,0,0,0
778,1.0,62.5,12.75,0.45255474452554745,0.6304347826086957,5.0,1,0,0,0,0,0,0,1,0,1,0,0
779,1.0,31.42,15.5,0.45255474452554745,0.4221105527638191,0.5,1,0,0,0,0,0,1,0,0,0,0,0
780,1.0,,5.0,0.35185185185185186,0.4221105527638191,8.5,1,0,0,0,0,0,0,1,0,1,0,0
781,1.0,52.33,1.375,0.45255474452554745,0.6304347826086957,9.46,1,0,0,1,100,0,0,1,0,1,0,0
782,1.0,28.75,1.5,0.45255474452554745,0.4221105527638191,1.5,1,0,0,1,225,0,0,1,0,1,0,0
783,0.0,28.58,3.54,0.23728813559322035,0.423728813559322,0.5,1,0,0,1,0,0,1,0,0,0,0,0
784,1.0,23.0,0.625,0.35185185185185186,0.4221105527638191,0.125,1,0,0,0,1,0,0,1,0,1,0,0
785,1.0,,0.5,0.45255474452554745,0.423728813559322,0.835,1,0,0,1,0,0,1,0,0,0,0,1
786,0.0,22.5,11.0,0.6538461538461539,0.4221105527638191,3.0,1,0,0,1,0,0,0,1,0,1,0,0
787,0.0,28.5,1.0,0.6538461538461539,0.4221105527638191,1.0,1,1,2,1,500,0,1,0,0,0,0,0
788,1.0,37.5,1.75,0.45255474452554745,0.423728813559322,0.25,1,0,0,1,400,0,0,1,0,1,0,0
789,1.0,35.25,16.5,0.45255474452554745,0.4221105527638191,4.0,1,0,0,0,0,0,0,1,0,1,0,0
790,1.0,18.67,5.0,0.6538461538461539,0.4221105527638191,0.375,1,1,2,0,38,0,1,0,0,0,0,0
791,1.0,25.0,12.0,0.27450980392156865,0.4221105527638191,2.25,1,1,2,1,5,0,1,0,0,0,0,0
792,1.0,27.83,4.0,0.23728813559322035,0.6304347826086957,5.75,1,1,2,1,0,0,0,1,0,1,0,0
793,1.0,54.83,15.5,0.56,0.75,0.0,1,1,20,0,130,0,1,0,0,0,0,0
794,1.0,28.75,1.165,0.27450980392156865,0.4221105527638191,0.5,1,0,0,0,0,0,1,0,0,0,0,1
795,0.0,25.0,11.0,0.35185185185185186,0.4221105527638191,4.5,1,0,0,0,0,0,0,1,0,1,0,0
796,1.0,40.92,2.25,0.8421052631578947,0.6304347826086957,10.0,1,0,0,1,0,0,0,1,0,1,0,0
797,0.0,19.75,0.75,0.45255474452554745,0.4221105527638191,0.795,1,1,5,1,5,0,1,0,0,0,0,0
798,1.0,29.17,3.5,0.5079365079365079,0.4221105527638191,3.5,1,1,3,1,0,0,1,0,0,0,0,0
799,0.0,24.5,1.04,0.1320754716981132,0.14035087719298245,0.5,1,1,3,0,147,0,0,1,0,1,0,0
800,1.0,24.58,12.5,0.5079365079365079,0.4221105527638191,0.875,1,0,0,1,0,0,1,0,0,0,0,0
801,0.0,33.75,0.75,0.27450980392156865,0.423728813559322,1.0,1,1,3,1,0,0,1,0,0,0,0,0
802,1.0,20.67,1.25,0.45255474452554745,0.6304347826086957,1.375,1,1,3,1,210,0,0,1,0,1,0,0
803,0.0,25.42,1.125,0.6538461538461539,0.4221105527638191,1.29,1,1,2,0,0,0,1,0,0,0,0,0
804,1.0,37.75,7.0,0.6538461538461539,0.6304347826086957,11.5,1,1,7,1,5,0,1,0,0,0,0,0
805,1.0,52.5,6.5,0.27450980392156865,0.4221105527638191,6.29,1,1,15,0,11202,1,1,0,0,0,0,0
806,1.0,57.83,7.04,0.42105263157894735,0.4221105527638191,14.0,1,1,6,1,1332,1,1,0,0,0,0,0
807,0.0,20.75,10.335,0.7073170731707317,0.6304347826086957,0.335,1,1,1,1,50,1,1,0,0,0,0,0
808,1.0,39.92,6.21,0.6538461538461539,0.4221105527638191,0.04,1,1,1,0,300,1,1,0,0,0,0,0
809,1.0,25.67,12.5,0.7073170731707317,0.4221105527638191,1.21,1,1,67,1,258,1,1,0,0,0,0,0
810,0.0,24.75,12.5,0.35185185185185186,0.4221105527638191,1.5,1,1,12,1,567,1,1,0,0,0,0,0
811,0.0,44.17,6.665,0.6538461538461539,0.4221105527638191,7.375,1,1,3,1,0,1,1,0,0,0,0,0
812,0.0,23.5,9.0,0.6538461538461539,0.4221105527638191,8.5,1,1,5,1,0,1,1,0,0,0,0,0
813,1.0,34.92,5.0,0.8421052631578947,0.6304347826086957,7.5,1,1,6,1,1000,1,1,0,0,0,0,0
814,1.0,47.67,2.5,0.42105263157894735,0.423728813559322,2.5,1,1,12,1,2510,1,1,0,0,0,0,0
815,1.0,22.75,11.0,0.6538461538461539,0.4221105527638191,2.5,1,1,7,1,809,1,1,0,0,0,0,0
816,1.0,34.42,4.25,0.23728813559322035,0.423728813559322,3.25,1,1,2,0,610,1,1,0,0,0,0,0
817,0.0,28.42,3.5,0.5079365079365079,0.4221105527638191,0.835,1,0,0,0,0,1,1,0,0,0,0,1
818,1.0,67.75,5.5,0.56,0.75,13.0,1,1,1,1,0,1,1,0,0,0,0,0
819,1.0,20.42,1.835,0.45255474452554745,0.4221105527638191,2.25,1,1,1,0,150,1,1,0,0,0,0,0
820,0.0,47.42,8.0,0.56,0.423728813559322,6.5,1,1,6,0,51100,1,1,0,0,0,0,0
821,1.0,36.25,5.0,0.45255474452554745,0.423728813559322,2.5,1,1,6,0,367,1,1,0,0,0,0,0
822,1.0,32.67,5.5,0.6538461538461539,0.6304347826086957,5.5,1,1,12,1,1000,1,1,0,0,0,0,0
823,1.0,48.58,6.5,0.6538461538461539,0.6304347826086957,6.0,1,0,0,1,0,1,1,0,0,0,0,0
824,1.0,39.92,0.54,0.35185185185185186,0.4221105527638191,0.5,1,1,3,0,1000,1,0,1,0,1,0,0
825,1.0,33.58,2.75,0.42105263157894735,0.4221105527638191,4.25,1,1,6,0,0,1,1,0,0,0,0,0
826,0.0,18.83,9.5,0.5079365079365079,0.4221105527638191,1.625,1,1,6,1,600,1,1,0,0,0,0,0
827,0.0,26.92,13.5,0.6538461538461539,0.6304347826086957,5.0,1,1,2,0,5000,1,1,0,0,0,0,0
828,0.0,31.25,3.75,0.7073170731707317,0.6304347826086957,0.625,1,1,9,1,0,1,1,0,0,0,0,0
829,0.0,56.5,16.0,0.3,0.14035087719298245,0.0,1,1,15,0,247,1,1,0,0,0,0,0
830,1.0,43.0,0.29,0.7073170731707317,0.6304347826086957,1.75,1,1,8,0,375,1,0,1,0,1,0,0
831,1.0,22.33,11.0,0.5079365079365079,0.4221105527638191,2.0,1,1,1,0,278,1,1,0,0,0,0,0
832,1.0,27.25,1.665,0.7073170731707317,0.6304347826086957,5.085,1,1,9,0,827,1,1,0,0,0,0,0
833,1.0,32.83,2.5,0.7073170731707317,0.6304347826086957,2.75,1,1,6,0,2072,1,1,0,0,0,0,0
834,1.0,23.25,1.5,0.6538461538461539,0.4221105527638191,2.375,1,1,3,1,582,1,1,0,0,0,0,0
835,0.0,40.33,7.54,0.6538461538461539,0.6304347826086957,8.0,1,1,14,0,2300,1,0,1,0,1,0,0
836,0.0,30.5,6.5,0.45255474452554745,0.423728813559322,4.0,1,1,7,1,3065,1,1,0,0,0,0,0
837,0.0,52.83,15.0,0.45255474452554745,0.4221105527638191,5.5,1,1,14,0,2200,1,1,0,0,0,0,0
838,0.0,46.67,0.46,0.7073170731707317,0.6304347826086957,0.415,1,1,11,1,6,1,1,0,0,0,0,0
839,0.0,58.33,10.0,0.6538461538461539,0.4221105527638191,4.0,1,1,14,0,1602,1,1,0,0,0,0,0
840,1.0,37.33,6.5,0.42105263157894735,0.6304347826086957,4.25,1,1,12,1,0,1,1,0,0,0,0,0
841,1.0,23.08,2.5,0.45255474452554745,0.4221105527638191,1.085,1,1,11,1,2184,1,1,0,0,0,0,0
842,1.0,32.75,1.5,0.7073170731707317,0.6304347826086957,5.5,1,1,3,1,0,1,1,0,0,0,0,0
843,0.0,21.67,11.5,0.3,0.375,0.0,1,1,11,1,0,1,0,1,0,1,0,0
844,0.0,28.5,3.04,0.8421052631578947,0.6304347826086957,2.54,1,1,1,0,0,1,0,1,0,1,0,0
845,0.0,68.67,15.0,0.56,0.75,0.0,1,1,14,0,3376,1,1,0,0,0,0,0
846,1.0,28.0,2.0,0.27450980392156865,0.6304347826086957,4.165,1,1,2,1,0,1,1,0,0,0,0,0
847,1.0,34.08,0.08,0.42105263157894735,0.423728813559322,0.04,1,1,1,1,2000,1,0,1,0,1,0,0
848,1.0,27.67,2.0,0.8421052631578947,0.6304347826086957,1.0,1,1,4,0,7544,1,1,0,0,0,0,0
849,1.0,44.0,2.0,0.42105263157894735,0.4221105527638191,1.75,1,1,2,1,15,1,1,0,0,0,0,0
850,1.0,25.08,1.71,0.8421052631578947,0.4221105527638191,1.665,1,1,1,1,20,1,1,0,0,0,0,0
851,1.0,32.0,1.75,0.56,0.6304347826086957,0.04,1,0,0,1,0,1,0,1,0,1,0,0
852,0.0,60.58,16.5,0.6538461538461539,0.4221105527638191,11.0,1,0,0,1,10561,1,1,0,0,0,0,0
853,0.0,40.83,10.0,0.6538461538461539,0.6304347826086957,1.75,1,0,0,0,837,1,1,0,0,0,0,0
854,1.0,19.33,9.5,0.6538461538461539,0.4221105527638191,1.0,1,0,0,1,400,1,1,0,0,0,0,0
855,0.0,32.33,0.54,0.7073170731707317,0.4221105527638191,0.04,1,0,0,0,11177,1,1,0,0,0,0,0
856,1.0,36.67,3.25,0.6538461538461539,0.6304347826086957,9.0,1,0,0,1,639,1,1,0,0,0,0,0
857,1.0,37.5,1.125,0.23333333333333334,0.4221105527638191,1.5,0,0,0,1,0,1,0,1,0,1,0,0
858,0.0,25.08,2.54,0.35185185185185186,0.4221105527638191,0.25,1,0,0,1,0,1,0,1,0,1,0,0
859,1.0,41.33,0.0,0.45255474452554745,0.423728813559322,15.0,1,0,0,0,0,1,1,0,0,0,0,0
860,1.0,56.0,12.5,0.27450980392156865,0.6304347826086957,8.0,1,0,0,1,2028,1,1,0,0,0,0,0
861,0.0,49.83,13.585,0.27450980392156865,0.6304347826086957,8.5,1,0,0,1,0,1,1,0,0,0,0,0
862,1.0,22.67,10.5,0.6538461538461539,0.6304347826086957,1.335,1,0,0,0,0,1,1,0,0,0,0,0
863,1.0,27.0,1.5,0.5079365079365079,0.4221105527638191,0.375,1,0,0,1,1065,1,0,1,0,1,0,0
864,1.0,25.0,12.5,0.35185185185185186,0.4221105527638191,3.0,1,0,0,1,0,1,1,0,0,0,0,1
865,0.0,26.08,8.665,0.35185185185185186,0.4221105527638191,1.415,1,0,0,0,150,1,1,0,0,0,0,0
866,0.0,18.42,9.25,0.6538461538461539,0.4221105527638191,1.21,1,1,4,0,540,1,1,0,0,0,0,0
867,1.0,20.17,8.17,0.35185185185185186,0.4221105527638191,1.96,1,1,14,0,158,1,1,0,0,0,0,0
868,1.0,47.67,0.29,0.45255474452554745,0.423728813559322,15.0,1,1,20,0,15000,1,1,0,0,0,0,0
869,0.0,21.25,2.335,0.23728813559322035,0.423728813559322,0.5,1,1,4,0,0,1,1,0,0,0,0,1
870,0.0,20.67,3.0,0.6538461538461539,0.4221105527638191,0.165,1,1,3,0,6,1,1,0,0,0,0,0
871,0.0,57.08,19.5,0.45255474452554745,0.4221105527638191,5.5,1,1,7,0,3000,1,1,0,0,0,0,0
872,0.0,22.42,5.665,0.6538461538461539,0.4221105527638191,2.585,1,1,7,0,3257,1,1,0,0,0,0,0
873,1.0,48.75,8.5,0.45255474452554745,0.6304347826086957,12.5,1,1,9,0,1655,1,1,0,0,0,0,0
874,1.0,40.0,6.5,0.35185185185185186,0.423728813559322,3.5,1,1,1,0,500,1,1,0,0,0,0,0
875,1.0,40.58,5.0,0.45255474452554745,0.4221105527638191,5.0,1,1,7,0,3065,1,1,0,0,0,0,0
876,0.0,28.67,1.04,0.45255474452554745,0.4221105527638191,2.5,1,1,5,1,1430,1,1,0,0,0,0,0
877,0.0,33.08,4.625,0.6538461538461539,0.6304347826086957,1.625,1,1,2,0,0,1,1,0,0,0,0,0
878,1.0,21.33,10.5,0.45255474452554745,0.4221105527638191,3.0,1,0,0,1,0,1,1,0,0,0,0,0
879,1.0,42.0,0.205,0.23728813559322035,0.6304347826086957,5.125,1,0,0,0,0,1,1,0,0,0,0,0
880,1.0,41.75,0.96,0.8421052631578947,0.4221105527638191,2.5,1,0,0,0,600,1,1,0,0,0,0,0
881,1.0,22.67,1.585,0.5079365079365079,0.4221105527638191,3.085,1,1,6,0,0,1,0,1,0,1,0,0
882,1.0,34.5,4.04,0.23728813559322035,0.423728813559322,8.5,1,1,7,1,0,1,0,1,0,1,0,0
883,1.0,28.25,5.04,0.45255474452554745,0.423728813559322,1.5,1,1,8,1,7,1,0,1,0,1,0,0
884,1.0,33.17,3.165,0.8421052631578947,0.4221105527638191,3.165,1,1,3,1,0,1,0,1,0,1,0,0
885,1.0,48.17,7.625,0.5079365079365079,0.6304347826086957,15.5,1,1,12,0,790,1,1,0,0,0,0,0
886,1.0,27.58,2.04,0.35185185185185186,0.4221105527638191,2.0,1,1,3,1,560,1,0,1,0,1,0,0
887,1.0,22.58,10.04,0.8421052631578947,0.4221105527638191,0.04,1,1,9,0,396,1,1,0,0,0,0,0
888,0.0,24.08,0.5,0.6538461538461539,0.6304347826086957,1.25,1,1,1,0,678,1,1,0,0,0,0,0
889,0.0,41.33,1.0,0.23728813559322035,0.423728813559322,2.25,1,0,0,1,300,1,1,0,0,0,0,0
890,1.0,24.83,2.75,0.45255474452554745,0.4221105527638191,2.25,1,1,6,0,600,1,1,0,0,0,0,0
891,0.0,20.75,10.25,0.6538461538461539,0.4221105527638191,0.71,1,1,2,1,0,1,1,0,0,0,0,0
892,1.0,36.33,2.125,0.5079365079365079,0.4221105527638191,0.085,1,1,1,0,1187,1,0,1,0,1,0,0
893,0.0,35.42,12.0,0.6538461538461539,0.6304347826086957,14.0,1,1,8,0,6590,1,1,0,0,0,0,0
894,0.0,71.58,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0
895,1.0,28.67,9.335,0.6538461538461539,0.6304347826086957,5.665,1,1,6,0,168,1,1,0,0,0,0,0
896,1.0,35.17,2.5,0.27450980392156865,0.4221105527638191,4.5,1,1,7,0,1270,1,1,0,0,0,0,0
897,1.0,39.5,4.25,0.45255474452554745,0.423728813559322,6.5,1,1,16,0,1210,1,1,0,0,0,0,0
898,1.0,39.33,5.875,0.7073170731707317,0.6304347826086957,10.0,1,1,14,1,0,1,1,0,0,0,0,0
899,1.0,24.33,6.625,0.23333333333333334,0.4221105527638191,5.5,1,0,0,1,0,1,0,1,0,1,0,1
900,1.0,60.08,14.5,0.1320754716981132,0.14035087719298245,18.0,1,1,15,1,1000,1,1,0,0,0,0,0
901,1.0,23.08,11.5,0.23728813559322035,0.4221105527638191,3.5,1,1,9,0,742,1,1,0,0,0,0,0
902,1.0,26.67,2.71,0.7073170731707317,0.4221105527638191,5.25,1,1,1,0,0,1,0,1,0,1,0,0
903,1.0,48.17,3.5,0.35185185185185186,0.4221105527638191,3.5,1,0,0,0,0,1,1,0,0,0,0,1
904,1.0,41.17,4.04,0.7073170731707317,0.6304347826086957,7.0,1,1,8,0,0,1,1,0,0,0,0,0
905,1.0,55.92,11.5,0.1320754716981132,0.14035087719298245,5.0,1,1,5,0,8851,1,1,0,0,0,0,0
906,1.0,53.92,9.625,0.56,0.4221105527638191,8.665,1,1,5,0,0,1,1,0,0,0,0,0
907,0.0,18.92,9.25,0.45255474452554745,0.4221105527638191,1.0,1,1,4,1,500,1,0,1,0,1,0,0
908,0.0,50.08,12.54,0.35185185185185186,0.4221105527638191,2.29,1,1,3,1,0,1,1,0,0,0,0,0
909,1.0,65.42,11.0,0.56,0.75,20.0,1,1,7,1,0,1,1,0,0,0,0,0
910,0.0,17.58,9.0,0.35185185185185186,0.4221105527638191,1.375,1,0,0,1,0,1,1,0,0,0,0,0
911,0.0,18.83,9.54,0.35185185185185186,0.4221105527638191,0.085,1,0,0,0,0,1,1,0,0,0,0,0
912,0.0,37.75,5.5,0.6538461538461539,0.4221105527638191,0.125,1,0,0,1,0,1,1,0,0,0,0,0
913,1.0,23.25,4.0,0.45255474452554745,0.423728813559322,0.25,1,0,0,1,0,1,1,0,0,0,0,0
914,1.0,18.08,5.5,0.27450980392156865,0.4221105527638191,0.5,1,0,0,0,0,1,1,0,0,0,0,0
915,0.0,22.5,8.46,0.8421052631578947,0.4221105527638191,2.46,0,0,0,0,0,1,0,1,0,1,0,0
916,1.0,19.67,0.375,0.6538461538461539,0.4221105527638191,2.0,1,1,2,1,0,1,1,0,0,0,0,0
917,1.0,22.08,11.0,0.7073170731707317,0.4221105527638191,0.665,1,0,0,0,0,1,1,0,0,0,0,0
918,1.0,25.17,3.5,0.7073170731707317,0.4221105527638191,0.625,1,1,7,0,7059,1,1,0,0,0,0,0
919,0.0,47.42,3.0,0.8421052631578947,0.4221105527638191,13.875,1,1,2,1,1704,1,1,0,0,0,0,0
920,1.0,33.5,1.75,0.8421052631578947,0.6304347826086957,4.5,1,1,4,1,857,1,1,0,0,0,0,0
921,1.0,27.67,13.75,0.5079365079365079,0.4221105527638191,5.75,1,0,0,1,500,1,1,0,0,0,0,0
922,0.0,58.42,21.0,0.23728813559322035,0.423728813559322,10.0,1,1,13,0,6700,1,1,0,0,0,0,0
923,0.0,20.67,1.835,0.6538461538461539,0.4221105527638191,2.085,1,1,5,0,2503,1,1,0,0,0,0,0
924,1.0,26.17,0.25,0.23728813559322035,0.423728813559322,0.0,1,0,0,1,0,1,1,0,0,0,0,0
925,1.0,21.33,7.5,0.35185185185185186,0.4221105527638191,1.415,1,1,1,0,9800,1,1,0,0,0,0,0
926,1.0,42.83,4.625,0.6538461538461539,0.4221105527638191,4.58,1,0,0,0,0,1,1,0,0,0,0,1
927,1.0,38.17,10.125,0.8421052631578947,0.4221105527638191,2.5,1,1,6,0,196,1,1,0,0,0,0,0
928,1.0,20.5,10.0,0.45255474452554745,0.4221105527638191,2.5,1,0,0,0,0,1,0,1,0,1,0,1
929,1.0,48.25,25.085,0.5079365079365079,0.4221105527638191,1.75,1,1,3,0,14,1,1,0,0,0,0,0
930,1.0,28.33,5.0,0.5079365079365079,0.4221105527638191,11.0,1,0,0,1,0,1,1,0,0,0,0,0
931,0.0,18.75,7.5,0.6538461538461539,0.4221105527638191,2.71,1,1,5,0,26726,1,1,0,0,0,0,0
